,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
10657,43,unemployed,married,3,2,yes,no,telephone,jun,tue,200,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10658,33,technician,married,7,1,no,no,telephone,jun,tue,176,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10661,30,self-employed,single,7,1,no,yes,telephone,jun,tue,74,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10662,37,management,married,7,1,no,no,telephone,jun,tue,490,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,yes
10663,50,services,divorced,4,1,no,no,telephone,jun,tue,291,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10666,35,services,single,4,2,yes,no,telephone,jun,tue,437,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10668,50,blue-collar,married,1,2,no,no,telephone,jun,tue,209,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10669,37,technician,married,4,2,yes,no,telephone,jun,tue,115,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10670,25,unemployed,single,4,2,yes,no,telephone,jun,tue,292,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10671,40,admin.,married,7,1,yes,no,telephone,jun,tue,370,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10672,57,management,married,7,2,yes,no,telephone,jun,tue,412,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10673,50,blue-collar,divorced,3,2,no,no,telephone,jun,tue,108,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10674,43,admin.,single,4,1,no,yes,telephone,jun,tue,495,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10675,60,self-employed,married,6,2,no,no,telephone,jun,tue,247,5,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10676,44,technician,married,6,1,yes,no,telephone,jun,tue,57,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10678,55,retired,married,6,1,no,yes,telephone,jun,tue,107,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10679,45,blue-collar,married,2,2,no,no,telephone,jun,tue,171,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10680,33,technician,single,6,1,yes,no,telephone,jun,tue,66,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10681,56,unemployed,divorced,7,2,yes,no,telephone,jun,tue,447,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10682,54,technician,married,6,1,yes,no,telephone,jun,tue,167,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10684,41,admin.,divorced,4,1,yes,no,telephone,jun,tue,204,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10685,28,student,single,4,2,no,no,telephone,jun,tue,256,9,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10687,27,services,single,4,1,yes,no,telephone,jun,tue,170,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10688,28,technician,single,6,1,no,yes,telephone,jun,tue,63,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10689,40,technician,married,3,2,yes,no,telephone,jun,tue,168,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10690,59,blue-collar,married,2,1,yes,no,telephone,jun,tue,133,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10691,41,services,married,4,1,yes,no,telephone,jun,tue,153,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10692,32,blue-collar,married,3,1,yes,yes,telephone,jun,tue,118,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10693,35,technician,married,6,1,yes,no,telephone,jun,tue,117,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10694,52,technician,married,4,1,no,no,telephone,jun,tue,572,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10696,47,technician,married,6,1,yes,no,telephone,jun,tue,59,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10697,37,services,divorced,4,1,yes,no,telephone,jun,tue,42,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10698,32,self-employed,married,3,1,yes,yes,telephone,jun,tue,408,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10699,48,blue-collar,married,7,2,yes,yes,telephone,jun,tue,127,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10700,39,blue-collar,married,4,1,yes,yes,telephone,jun,tue,314,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10701,33,admin.,married,7,1,no,yes,telephone,jun,tue,277,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10702,36,entrepreneur,single,7,1,no,no,telephone,jun,tue,140,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10703,50,entrepreneur,married,7,1,no,no,telephone,jun,tue,424,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10704,37,admin.,single,4,1,yes,yes,telephone,jun,tue,159,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10706,57,self-employed,married,7,2,no,no,telephone,jun,tue,187,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10707,36,blue-collar,married,6,2,yes,yes,telephone,jun,tue,102,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10709,33,admin.,married,4,1,no,no,telephone,jun,tue,96,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10710,50,admin.,married,4,1,yes,no,telephone,jun,tue,167,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10711,29,services,married,4,1,no,no,telephone,jun,tue,200,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10712,46,services,married,6,1,no,no,telephone,jun,tue,75,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10713,22,services,single,1,1,yes,no,telephone,jun,tue,249,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10714,50,admin.,married,4,2,yes,no,telephone,jun,tue,85,5,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10715,45,management,married,7,1,yes,no,telephone,jun,tue,134,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10716,47,admin.,married,7,1,yes,no,telephone,jun,tue,50,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10717,37,technician,married,7,1,yes,no,telephone,jun,tue,173,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10718,42,self-employed,married,7,1,yes,no,telephone,jun,tue,60,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10719,39,unemployed,married,6,2,no,no,telephone,jun,tue,320,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10721,51,services,married,4,1,no,no,telephone,jun,tue,236,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10722,55,technician,married,3,1,yes,no,telephone,jun,tue,183,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10723,28,admin.,married,4,1,yes,no,telephone,jun,tue,185,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10724,43,technician,married,6,1,yes,no,telephone,jun,tue,41,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10725,40,services,married,2,2,no,yes,telephone,jun,tue,39,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10726,32,services,married,3,1,no,no,telephone,jun,tue,138,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10727,43,admin.,married,7,1,yes,no,telephone,jun,tue,411,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10728,56,retired,married,1,1,no,no,telephone,jun,tue,394,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10729,26,blue-collar,married,3,1,yes,no,telephone,jun,tue,209,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10730,26,admin.,married,4,1,yes,no,telephone,jun,tue,266,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10731,36,self-employed,married,7,1,yes,no,telephone,jun,tue,134,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10732,38,admin.,married,7,1,no,no,telephone,jun,tue,311,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10734,28,blue-collar,married,2,2,yes,no,telephone,jun,tue,89,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10735,39,admin.,married,4,1,no,no,telephone,jun,tue,93,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10738,50,housemaid,divorced,1,2,yes,yes,telephone,jun,tue,273,27,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10739,33,admin.,single,4,2,no,yes,telephone,jun,tue,162,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10740,54,admin.,divorced,7,1,no,no,telephone,jun,tue,213,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10742,33,admin.,single,7,1,yes,no,telephone,jun,tue,61,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10743,29,student,married,4,1,no,yes,telephone,jun,tue,136,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10744,27,technician,single,4,1,no,no,telephone,jun,tue,187,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10745,57,blue-collar,married,1,2,no,no,telephone,jun,tue,332,5,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10746,34,entrepreneur,single,6,1,no,no,telephone,jun,tue,76,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10747,28,services,single,4,1,no,no,telephone,jun,tue,406,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10748,35,admin.,married,7,1,no,yes,telephone,jun,tue,544,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10749,35,self-employed,married,3,1,yes,no,telephone,jun,tue,363,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10751,45,blue-collar,married,2,2,yes,no,telephone,jun,tue,117,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10752,40,entrepreneur,married,1,2,yes,no,telephone,jun,tue,76,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10753,41,management,married,2,1,no,yes,telephone,jun,tue,271,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10754,58,admin.,single,6,2,no,no,telephone,jun,tue,203,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10755,36,blue-collar,married,7,2,no,no,telephone,jun,tue,338,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10756,36,admin.,single,7,1,no,no,telephone,jun,tue,70,10,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10757,37,admin.,married,7,1,no,no,telephone,jun,tue,198,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10758,37,technician,married,4,1,yes,no,telephone,jun,tue,398,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10760,54,technician,married,6,2,yes,yes,telephone,jun,tue,76,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10761,39,blue-collar,married,1,2,no,no,telephone,jun,tue,264,16,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10763,30,blue-collar,married,1,1,no,no,telephone,jun,tue,89,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10764,39,entrepreneur,married,4,1,no,no,telephone,jun,tue,135,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10765,40,services,single,4,1,no,no,telephone,jun,tue,420,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10766,37,technician,single,4,2,no,no,telephone,jun,tue,548,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10767,52,unemployed,married,4,1,yes,no,telephone,jun,tue,235,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10768,56,admin.,married,7,1,yes,no,telephone,jun,tue,87,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10769,43,blue-collar,married,2,1,yes,no,telephone,jun,tue,169,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10770,31,management,married,4,1,yes,yes,telephone,jun,tue,343,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10771,42,unemployed,married,6,1,yes,no,telephone,jun,tue,88,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10772,26,admin.,single,1,1,yes,yes,telephone,jun,tue,68,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10773,39,services,married,4,1,no,no,telephone,jun,tue,77,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10774,42,management,married,3,1,yes,no,telephone,jun,tue,116,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10775,44,services,single,4,1,no,no,telephone,jun,tue,363,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10776,30,blue-collar,divorced,3,1,yes,no,telephone,jun,tue,116,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10777,42,blue-collar,married,2,2,no,no,telephone,jun,tue,311,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10778,45,unknown,married,7,2,yes,yes,telephone,jun,tue,138,5,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10779,44,entrepreneur,married,1,2,no,no,telephone,jun,tue,48,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10780,44,blue-collar,married,4,2,no,no,telephone,jun,tue,390,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10781,28,management,married,4,2,no,no,telephone,jun,tue,61,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10782,45,blue-collar,married,1,2,no,yes,telephone,jun,tue,65,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10784,37,technician,single,7,1,yes,no,telephone,jun,tue,117,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10785,24,admin.,single,7,1,yes,no,telephone,jun,tue,128,21,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10786,30,technician,married,7,2,no,no,telephone,jun,tue,130,6,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10787,43,blue-collar,married,2,2,yes,yes,telephone,jun,tue,193,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10788,32,technician,divorced,6,1,yes,no,telephone,jun,tue,269,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10789,36,admin.,single,4,1,yes,no,telephone,jun,tue,150,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10790,44,admin.,divorced,4,1,no,no,telephone,jun,tue,132,4,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10792,45,management,married,7,1,yes,no,telephone,jun,tue,228,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10794,51,blue-collar,married,1,2,yes,no,telephone,jun,tue,334,2,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10795,37,blue-collar,single,7,1,no,no,telephone,jun,tue,229,7,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10796,55,housemaid,married,7,1,yes,no,telephone,jun,tue,441,3,999,0,2,1.4,94.465,-41.8,4.961,5228.1,no
10797,38,blue-collar,divorced,2,1,yes,no,telephone,jun,wed,60,6,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10798,59,admin.,married,7,1,yes,no,telephone,jun,wed,47,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10799,32,self-employed,divorced,6,2,yes,no,telephone,jun,wed,235,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10800,58,blue-collar,married,4,1,no,no,telephone,jun,wed,270,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10801,32,blue-collar,married,3,2,yes,no,telephone,jun,wed,192,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10802,54,blue-collar,married,4,1,yes,yes,telephone,jun,wed,26,7,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10803,38,unemployed,married,3,2,yes,no,telephone,jun,wed,89,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10804,49,blue-collar,married,1,2,yes,no,telephone,jun,wed,61,7,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10805,43,services,married,4,1,no,no,telephone,jun,wed,386,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10806,36,admin.,divorced,4,1,yes,no,telephone,jun,wed,54,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10807,52,admin.,married,7,2,yes,no,telephone,jun,wed,272,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10808,43,technician,single,6,1,unknown,unknown,telephone,jun,wed,35,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10809,28,admin.,single,4,1,no,no,telephone,jun,wed,284,8,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10810,46,technician,divorced,6,1,no,no,telephone,jun,wed,53,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10811,42,housemaid,married,7,2,yes,no,telephone,jun,wed,311,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10812,31,blue-collar,married,3,1,no,yes,telephone,jun,wed,245,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10813,38,blue-collar,married,3,1,no,yes,telephone,jun,wed,151,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10814,50,services,married,4,1,yes,yes,telephone,jun,wed,64,6,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10815,39,services,single,4,1,yes,no,telephone,jun,wed,205,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10816,34,technician,married,7,1,yes,no,telephone,jun,wed,250,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10817,30,management,single,7,1,yes,no,telephone,jun,wed,66,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10818,51,technician,married,4,1,no,yes,telephone,jun,wed,137,6,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10819,43,admin.,married,4,2,no,no,telephone,jun,wed,30,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10820,26,admin.,single,4,1,no,no,telephone,jun,wed,72,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10821,35,admin.,married,7,1,yes,no,telephone,jun,wed,284,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10822,24,entrepreneur,married,7,1,yes,yes,telephone,jun,wed,126,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10823,51,blue-collar,divorced,1,1,no,no,telephone,jun,wed,120,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10824,31,unemployed,divorced,1,1,yes,no,telephone,jun,wed,48,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10825,45,entrepreneur,married,7,2,no,no,telephone,jun,wed,262,9,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10827,46,unemployed,divorced,3,1,no,no,telephone,jun,wed,283,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10828,44,admin.,single,4,1,no,no,telephone,jun,wed,295,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10829,26,blue-collar,single,7,1,yes,yes,telephone,jun,wed,203,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10830,38,blue-collar,married,2,1,no,no,telephone,jun,wed,37,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10831,30,admin.,married,7,1,no,yes,telephone,jun,wed,18,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10832,33,blue-collar,single,3,1,yes,no,telephone,jun,wed,18,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10833,31,blue-collar,single,3,1,no,no,telephone,jun,wed,350,7,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10834,47,blue-collar,single,1,2,no,no,telephone,jun,wed,190,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10835,57,retired,married,7,2,yes,no,telephone,jun,wed,54,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10837,30,services,married,4,1,yes,no,telephone,jun,wed,421,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10838,40,blue-collar,divorced,3,2,unknown,unknown,telephone,jun,wed,104,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10839,32,services,married,6,1,unknown,unknown,telephone,jun,wed,164,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10840,45,entrepreneur,married,7,1,no,no,telephone,jun,wed,89,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10841,29,technician,single,4,1,no,no,telephone,jun,wed,112,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10843,45,blue-collar,married,7,2,no,no,telephone,jun,wed,503,11,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10844,48,technician,married,6,2,yes,no,telephone,jun,wed,321,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10845,35,admin.,divorced,3,2,yes,no,telephone,jun,wed,24,10,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10846,34,admin.,married,7,1,yes,no,telephone,jun,wed,102,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10847,42,technician,married,2,1,yes,no,telephone,jun,wed,261,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10848,32,admin.,single,4,2,no,no,telephone,jun,wed,213,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10849,31,technician,married,6,1,no,no,telephone,jun,wed,371,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,yes
10850,38,admin.,single,7,1,yes,no,telephone,jun,wed,190,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10851,30,blue-collar,married,2,1,no,no,telephone,jun,wed,114,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10852,54,housemaid,married,1,2,no,no,telephone,jun,wed,221,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10853,38,admin.,single,3,2,yes,no,telephone,jun,wed,247,5,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10855,25,services,single,6,1,no,no,telephone,jun,wed,185,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10856,51,unemployed,divorced,7,2,yes,yes,telephone,jun,wed,110,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10857,35,blue-collar,single,1,2,no,no,telephone,jun,wed,172,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10858,28,admin.,single,7,1,no,no,telephone,jun,wed,156,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10859,47,services,married,4,1,unknown,unknown,telephone,jun,wed,347,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10860,35,technician,single,6,1,no,no,telephone,jun,wed,394,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10861,51,blue-collar,single,3,2,yes,no,telephone,jun,wed,573,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10862,28,technician,single,7,2,no,no,telephone,jun,wed,262,2,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10863,34,services,married,3,1,no,no,telephone,jun,wed,37,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10864,27,blue-collar,married,1,2,no,no,telephone,jun,wed,72,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10865,31,services,married,4,1,yes,no,telephone,jun,wed,417,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10867,56,management,married,7,1,no,no,telephone,jun,wed,154,4,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10868,31,services,single,2,1,no,no,telephone,jun,wed,533,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10869,41,blue-collar,divorced,1,1,yes,no,telephone,jun,wed,122,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10870,58,blue-collar,married,1,2,yes,no,telephone,jun,wed,23,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10871,38,blue-collar,married,2,2,no,yes,telephone,jun,wed,82,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10872,47,services,married,4,2,yes,yes,telephone,jun,wed,55,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10873,46,blue-collar,married,1,2,no,no,telephone,jun,wed,67,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10874,56,retired,married,4,2,no,no,telephone,jun,wed,83,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10875,47,services,married,4,2,no,no,telephone,jun,wed,311,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10876,33,admin.,single,4,1,no,yes,telephone,jun,wed,113,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10877,55,technician,married,6,2,yes,no,telephone,jun,wed,59,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10878,47,services,married,4,2,yes,no,telephone,jun,wed,551,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10879,56,retired,married,4,2,yes,no,telephone,jun,wed,367,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10880,32,blue-collar,married,4,1,no,no,telephone,jun,wed,220,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10881,41,blue-collar,married,2,1,no,no,telephone,jun,wed,15,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10882,52,self-employed,married,6,2,no,yes,telephone,jun,wed,56,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10883,43,blue-collar,married,1,2,yes,no,telephone,jun,wed,173,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10884,29,admin.,married,4,1,no,yes,telephone,jun,wed,97,8,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10885,41,admin.,divorced,4,1,yes,no,telephone,jun,wed,199,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10886,23,blue-collar,married,6,2,no,no,telephone,jun,wed,94,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10887,51,blue-collar,divorced,7,2,no,no,telephone,jun,wed,15,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10888,36,services,single,4,1,no,no,telephone,jun,wed,142,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10889,51,blue-collar,divorced,7,2,no,no,telephone,jun,wed,220,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10890,35,technician,married,6,1,no,no,telephone,jun,wed,417,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10891,43,blue-collar,married,2,1,no,no,telephone,jun,wed,192,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10892,32,services,married,4,1,yes,no,telephone,jun,wed,443,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10893,41,services,married,3,1,yes,no,telephone,jun,wed,115,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10895,54,retired,single,1,2,no,no,telephone,jun,wed,68,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10896,25,admin.,single,4,1,yes,no,telephone,jun,wed,54,3,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10897,36,admin.,married,4,1,yes,no,telephone,jun,wed,159,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10898,36,admin.,married,4,1,yes,no,telephone,jun,wed,335,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10899,42,admin.,divorced,7,1,no,no,telephone,jun,wed,104,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
10900,35,entrepreneur,single,6,1,no,no,telephone,jun,wed,236,1,999,0,2,1.4,94.465,-41.8,4.962,5228.1,no
